set,label,activity,mobility,complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,spectral_entropy,line_length,condition,target,cluster,pc1,pc2
F,3,34631.73026943207,0.1654519626080494,4.366005757888847,23741.670247927184,4645.500733251891,1268.6561097666852,643.3571137003571,46.354272431222334,3.7728828128354523,86523.0,non-seizure,0,0,-9692.319361240588,14056.116575166772
F,3,4476.4246544241905,0.28343819659380876,3.3737420178208675,2117.7374097827164,1002.4356138078987,656.3602561917656,296.1719171255164,30.50250425751011,4.33655220993968,59894.0,non-seizure,0,0,-47866.495610771446,-3108.1354554910176
F,3,545.9630946516991,0.2437431577864176,3.5994384753254143,178.23121901731554,277.44108752012914,46.70811999443729,18.243210760380435,2.461266350705208,3.836971525275567,18546.0,non-seizure,0,0,-86457.94347133784,9711.424639842488
F,3,49944.76439452171,0.17536671445871907,3.2044688090395073,36999.24071948888,7338.218640244546,2909.1758281784096,1605.040873698821,46.940649807694655,3.6817973836964617,61356.0,non-seizure,0,0,-24138.917487305254,39041.64461360613
F,3,2489.611583471298,0.3263667768832693,3.091133384201605,954.1580655058275,538.5181219804118,538.4551233772847,214.71673969174827,22.835339483802027,4.463126676783078,51447.0,non-seizure,0,0,-56339.60013120038,-1640.3544660306616
F,3,2042.8451661467552,0.28872025883310803,3.045412700581026,1029.564876494154,246.97303121204757,520.0042352576572,152.9382585758131,13.892896537656767,4.217308642577425,42186.0,non-seizure,0,0,-64777.64892839957,1596.2592052267573
F,3,2819.1373648047447,0.15681592904626673,6.130639674419819,2227.860107077092,289.41557882019015,57.266101960832465,44.99525079148687,7.742462745335363,3.4368046748514893,26977.0,non-seizure,0,0,-77894.99153101046,8432.197098888457
F,3,2121.694232881069,0.3360652813846402,3.090034924280436,675.0634612808014,470.7333913902223,598.2426142392171,148.69698829235432,22.630774907015507,4.309055158827674,49118.0,non-seizure,0,0,-58588.947264866896,-1054.3007196578073
F,3,588.585713326931,0.2545259400727676,3.4848256415484777,172.8661494637076,319.0775658033854,48.72734035117023,23.79388005808607,3.2741074396142604,3.793978234497893,20127.0,non-seizure,0,0,-85032.60666735267,9134.777635813516
F,3,5754.483701646328,0.14123810299583622,4.616369719168415,4767.516263480611,473.27354234353686,226.66626743811761,80.09345303741009,5.393492527120882,2.8840639822746525,33428.0,non-seizure,0,0,-70743.23250451197,8609.258033837337
F,3,585.176494538784,0.23815372261186127,3.997566307407493,234.17514535780046,229.82034693409966,44.435353332983624,20.749902447474163,3.0648568289781633,3.9367579528970666,18650.0,non-seizure,0,0,-86352.05966869247,9685.329953155591
F,3,2202.014110982418,0.2060373963010592,3.778034042446397,1367.9553244092851,370.0041205119785,175.73030693456275,87.30087321238736,5.6959895982503,3.9557512739082394,29425.0,non-seizure,0,0,-76015.76576786445,6876.163250856929
F,3,371.7532937526703,0.3141112467007931,3.1110882309739245,101.21579966784952,167.77927220240517,53.178086097392985,23.738242348302734,4.019236091911738,4.360888365506914,19668.0,non-seizure,0,0,-85554.73795394284,9073.385436693272
F,3,20263.023570477962,0.18045288676088234,3.8589663822317624,12861.072135109522,1766.3433805471789,843.6632016482964,715.284786459615,35.502765303012126,3.757783180876267,68489.0,non-seizure,0,0,-32800.64761961384,7185.673422037444
F,3,558.1368386745453,0.19764988068834768,4.389335562162396,344.68706804622195,134.24647053783772,21.66519800467539,15.088170832766886,1.6297761402225295,3.7237521193445273,14769.0,non-seizure,0,0,-89811.41518589936,11177.831524147843
F,3,428.10712856054306,0.26745173299042857,3.4847284346841327,143.20292396054006,198.9660025929088,44.183729617117514,19.923736635998463,2.6638151351125674,4.128405431689204,17914.0,non-seizure,0,0,-87080.184873314,9831.327934372322
F,3,3672.78466796875,0.26566371156469315,3.147256667217479,1888.8878082121448,720.8158283793035,379.3320473463987,250.04324878666176,18.44804533846859,4.285597093113628,50887.0,non-seizure,0,0,-56263.27507967486,-312.850097725659
F,3,5730.177580833435,0.15924845156597298,3.6841155932687237,3953.268726215647,1097.9267204880014,236.4342053389996,97.82817867713976,4.257753989451093,3.787709494750811,37910.0,non-seizure,0,0,-66748.19235084862,6938.945396642153
F,3,7765.545483052731,0.20047032783994168,3.800062762095828,4919.972886231078,1882.2068522769625,436.4969296577135,220.56310006593628,20.178331219067235,3.9912547955727162,57362.0,non-seizure,0,0,-48457.972241844334,1271.6147352501084
F,3,4120.9122903347015,0.21612902742242707,2.656675994060327,2041.2122800680957,1382.7640935848397,354.87163458973754,171.2009416858588,4.139783281448389,3.9969731209132258,37159.0,non-seizure,0,0,-68156.77557907836,5812.1527032628
F,3,935.7663940787315,0.21744189209131262,5.349949892316147,651.3794191502145,98.99202824120853,35.374616954279745,31.169643043187612,6.192963324277645,3.6480371909665235,21557.0,non-seizure,0,0,-83618.31737871827,8807.092430088898
F,3,1844.2348289489746,0.24236814809657095,3.101768608582942,851.9062903425335,688.5529535194592,110.92862121716854,99.78789929849549,8.556715278783741,4.075594827086273,31971.0,non-seizure,0,0,-73901.90237887815,5655.480793442182
F,3,4048.609261929989,0.18399074181342953,5.144784059222681,3171.3034214691083,429.9869548753014,92.78796124048719,109.60331404830255,16.683078334303456,3.5551425486039876,37922.0,non-seizure,0,0,-67588.33095178213,5237.700411295496
F,3,4294.892431676388,0.2550098381688939,3.341498651296258,2336.2998974018237,753.5700213328097,427.3948869581879,265.477079668916,21.438297261145728,4.21298625105765,52921.0,non-seizure,0,0,-54161.89085341612,-565.4961825834907
F,3,5125.66352057457,0.2746252470078072,3.4334306018127747,2518.9474931887494,1201.1393087814743,635.248472745577,311.36349710473013,33.504024544473694,4.297534963645789,62106.0,non-seizure,0,0,-45581.32305512588,-3344.7032606590874
F,3,6235.30360263586,0.16569835084346668,3.119137469293396,3931.1932538821734,1387.8527514576936,324.18383113173974,94.97046889334773,3.915312108320171,3.7855788334421496,35103.0,non-seizure,0,0,-68983.53256697342,8543.705361008197
F,3,658.0376891493797,0.2302781772401457,3.724478657698421,320.44760070170753,248.22297813884254,38.37245027452432,18.918370315705992,2.441728037284868,4.099659660513252,19201.0,non-seizure,0,0,-85825.53070165621,9547.900924595206
F,3,854.6080465316772,0.2321928109630897,3.939736829400594,442.20521601100285,227.25108623535925,63.00306101096756,28.423589894749785,3.9261787407378623,4.12632670299615,21789.0,non-seizure,0,0,-83441.54916808533,8677.997251479752
S,4,228961.60717624426,0.3833252977681587,1.6181765275244995,70248.3252704823,42750.150220424825,41039.480342108254,66079.8595458539,919.0604825457434,4.653895199023606,475335.0,seizure,1,1,434473.73039880657,13303.878722748641
S,4,255142.6903038025,0.40639485342979925,1.6402585998247963,71323.50857965837,63118.68809042928,22528.697895838544,88446.99511628217,1040.0681280922622,4.583395670809519,619514.0,seizure,1,1,577372.9849983448,-21612.950492353757
S,4,139778.99746108055,0.4758879276170057,1.3675807924879122,26604.676924905703,18428.67854300548,17501.43361093987,75218.31120679065,506.9653945733008,4.762075429295363,486269.0,seizure,1,1,400323.87392261275,-79087.19390218228
S,4,25541.127197265625,0.30956060222963433,1.6887691613044462,1921.06890466101,17533.11181678292,3482.6318838847096,2526.419792835292,38.09127625158911,3.7508943642677877,163847.0,seizure,1,0,55728.12618879047,-21601.351404581244
S,4,110543.4133567214,0.26964270748523395,2.3597439899912533,33417.10224438404,55398.820274256395,13357.539904086789,8097.8193857072065,268.7587164301603,4.192917177890591,251582.0,seizure,1,0,177439.73924377083,28558.035406940093
S,4,15925.940784871578,0.2817066152440829,1.9341475185558805,2563.28616967622,10472.667917136423,2054.4929654062867,1086.0438588172876,28.919508790199252,4.0276640075352725,108142.0,seizure,1,0,1169.3134930015221,-9430.659731818858
S,4,61680.76575559378,0.49573047349681815,1.8015242267442022,25951.86716306396,2233.1457598579686,7136.84625614081,20183.525068114493,2518.036896332337,4.722079200890804,215597.0,seizure,1,0,118491.56033837482,-22925.543888796932
S,4,163974.98572707176,0.28792263423938314,1.5032592109502059,2188.396254126469,132373.44769554623,22670.7002811823,9285.159363074603,131.52463431165484,3.1639015632909104,377516.0,seizure,1,1,320397.78032534395,47738.38469042009
S,4,110410.37158370018,0.31650785355630406,1.7510110449962377,2032.5721856392192,74434.97348699321,27435.914212562668,8537.732843005851,268.01815518973035,3.7684253508631724,326717.0,seizure,1,1,245461.18160159484,2061.6437645918795
S,4,299651.8487944007,0.5617467462577674,1.2183162451179528,17621.268921145787,26130.45163620296,35772.54382018386,211413.02454888943,2994.435230870656,4.748452633763921,856363.0,seizure,1,1,812530.9126279547,-142451.21193925146
S,4,131063.06621688604,0.44672668831437506,1.6010431440680704,12612.981130998201,40448.27657007296,27665.922547552385,46386.624915254164,1200.187688371294,4.834415877581058,420300.0,seizure,1,1,337559.5698366895,-43929.746982143
S,4,231299.37006735802,0.27918824305282797,1.7909966914663071,15534.197888396207,175387.0229839383,33615.88797061366,14889.672946629364,374.39268916760443,3.8802389423447354,372889.0,seizure,1,1,352443.2800417697,120671.38136350263
S,4,291936.4330615401,0.36586607176296004,1.5438559625280746,1259.475819457059,163242.1963388622,84015.90534977775,44738.45112039815,673.3296873782099,3.8927421572649017,572079.0,seizure,1,1,558530.2445927217,71614.81871029965
S,4,19679.0994720459,0.2926052649364682,2.2450169847360018,7063.390787117501,5675.8400050428345,2294.0104891199176,1867.715762194778,76.54855857941986,4.482799906185939,112444.0,seizure,1,0,6297.255657274771,-10103.45703980534
S,4,45594.76901859045,0.2364745378667938,2.411742328106452,31155.491638851847,4076.062363412392,6597.957623125917,3001.269474898492,75.85621183792634,3.807288157962236,132389.0,seizure,1,0,36599.70497650576,4929.5037800851915
S,4,11074.20486998558,0.17662641232200843,3.788838632292081,8515.663407106824,679.7648203401095,389.7704096552985,555.7589548307958,14.538643497037867,3.5163556892103665,47778.0,seizure,1,0,-55463.54245878688,7497.319629893389
S,4,349899.81554073095,0.41270425561138446,1.849927697133513,90987.14735774882,104413.5161623515,19272.614998352983,112611.62166356342,3142.663754128471,4.574394672883426,726948.0,seizure,1,1,721524.840481436,20961.629583842085
S,4,21845.1369702816,0.32113198551335104,2.2157264831734285,12965.212186034121,2748.094728672822,2598.8244696051497,3281.3142962410025,137.47539751851068,4.273193449360708,105362.0,seizure,1,0,1116.4767269739823,-6145.712915140659
S,4,205216.08223098516,0.28724897267202915,1.6877082918789228,59880.87782567259,69068.41251078152,41615.704626385326,17724.1824906634,116.11058635578758,4.243326892379062,366792.0,seizure,1,1,325583.4552670579,61452.831612628666
S,4,37303.142286241055,0.3599429356912068,1.71874978104346,1065.0548633326762,24419.37141527526,7306.529675197274,5431.673457588972,247.86629763358775,3.7999069706277124,216085.0,seizure,1,0,108406.9319467912,-31171.093157171064
S,4,15344.97072982788,0.27880908017733413,2.268242869697812,6562.706560976407,5616.017154236786,1723.83359300192,1323.2610724441226,62.71475476296512,4.288662813916541,87519.0,seizure,1,0,-17737.61338037235,-3276.707838246537
S,4,36614.47434210777,0.38223040157859733,1.586983598669194,7337.479718494128,10208.810624137008,5733.788431088371,10685.39014787005,109.45251083713234,4.603675614281152,201039.0,seizure,1,0,93779.63128887168,-32765.745407978382
S,4,45953.339462041855,0.3432909153095457,1.7206000602646527,14750.668166870733,11298.606053156893,6272.248752164612,10666.412231506569,79.19282926208818,4.426512561294442,206608.0,seizure,1,0,103282.71746167778,-26170.314676897728
S,4,86117.37396240234,0.3391436467174198,1.897905394413192,13434.124099155266,36566.579791433,20024.030432136147,10651.436168949402,375.7491605215655,4.533639737781388,311336.0,seizure,1,1,217085.84994450625,-26276.350209834516
S,4,131908.9509820342,0.2985460319289342,2.158377928980413,67635.53278090461,26107.603047577948,16319.91876657244,17238.211704434714,346.0548930546627,4.277439200456552,283290.0,seizure,1,1,214039.50815160386,22189.0382109911
S,4,49570.18496698141,0.2861556912354113,1.530909736311233,1396.9256284404742,39147.500045471716,5068.6709668664,2901.8942225367537,35.65085900881688,3.4454159222562453,199527.0,seizure,1,0,100393.51303555562,-8280.88744256824
S,4,287120.0568809509,0.4264618806643696,1.461275000355263,41546.66441743102,62365.72746518731,34742.813653753816,123856.08172587113,1337.7879422179992,4.630110100935453,706487.0,seizure,1,1,670594.5681232411,-48532.74692151214
S,4,227765.63728117943,0.2530711803407887,1.9986263029841942,59280.0166518576,110788.32178855782,20443.66507133944,13885.124186674257,212.2685884156869,3.855926345326471,374285.0,seizure,1,1,345311.0665680149,94028.44315704682
S,4,33298.814115941525,0.2889199654216332,2.514107232421737,21872.369072311874,2226.935714076113,3524.1768141228818,3671.352220168762,173.9566665635145,3.964894473793869,122750.0,seizure,1,0,21929.327149520526,-3304.81635996397
S,4,218250.79250568151,0.42429710153601397,1.4745135211306426,17716.940530945736,61567.07544980892,80775.16645633949,56569.664922753065,1126.02029095129,4.717215558334664,545899.0,seizure,1,1,493172.6565714429,-19383.309584888408
S,4,79126.68626350164,0.3070822118498779,2.142387500275083,2039.9115027235318,64025.89870526855,8577.563762138909,5540.846445413929,471.0508520207878,3.4405259951855367,232640.0,seizure,1,0,146009.2622138125,11492.023618660274
S,4,11325.420495927334,0.2730499343588289,2.48812766227433,4829.402579820994,3517.43315164805,1861.6846324972403,708.3001147567371,35.20905962579451,4.3156402547407575,71244.0,seizure,1,0,-34302.16650108923,-945.9335905134867
S,4,123197.10764217377,0.22733510844337687,1.8596557557171005,33117.45847678197,67225.34554197919,14610.91133152111,3523.346390516649,60.079944285851326,3.931024032315665,240628.0,seizure,1,0,174108.81957940123,48591.816994230496
S,4,143670.13819289207,0.4206668940962738,1.8041008217363381,18885.4610031876,45643.39738276387,25218.285732887736,38152.60863969452,1458.0046537075714,4.783714771970522,442539.0,seizure,1,1,362479.14173876273,-38440.91425101168
S,4,277356.40593123436,0.4750964927704385,1.43569339899668,40578.908659019355,36398.73776491982,20437.2605058707,160243.3968936456,2149.0215822424657,4.516028306485365,800555.0,seizure,1,1,749653.4436836627,-115085.59110198774
S,4,35505.474199056625,0.2758785580456654,1.5173786579216317,2649.7264230990577,26895.30472558727,5511.016489589843,1700.527436681838,16.34478398256003,3.7009601030933554,157477.0,seizure,1,0,55587.76883157417,-6926.880685569227
S,4,349114.3991391659,0.4274762880831515,1.478124910542933,85723.41000971255,56530.17683801551,59724.30539772762,138287.86403073874,1510.2242231172254,4.758521721950095,639467.0,seizure,1,1,642596.0849184669,27310.190280731797
S,4,28503.2555565238,0.26256755973518925,1.9918655571266857,12264.78899941589,7920.046467845801,5557.275328746835,2224.8413297406078,25.585058403048887,4.358800194015276,109917.0,seizure,1,0,8652.627850781893,-424.3352346507854
S,4,11270.337873876095,0.29447729936820194,1.7635101851688963,629.4856663729581,8408.922490150386,1654.5778329407005,625.5381121592861,11.709316100199274,3.553930547314662,102629.0,seizure,1,0,-6146.302441643362,-11899.32784280094
S,4,40014.02305960655,0.2603383291838205,2.9418200732413813,30635.83006667096,1658.6159653559039,3181.4951727092634,3862.5332523111465,290.16881219487624,3.7013870827293283,127761.0,seizure,1,0,29683.296972532713,1087.1399260082126
S,4,188264.8372411728,0.3519336146400992,1.972772291970714,98186.1682909283,25425.802047652724,24061.6385168199,42198.769227865116,1056.5938329483179,4.3569768362588075,402808.0,seizure,1,1,348874.743190174,15866.963484621183
S,4,108035.86224073172,0.32780545775847697,1.6857908751928674,5550.391133260111,64501.03405258926,25039.583463856598,9651.15116418641,238.8455344350363,3.912340362710234,373837.0,seizure,1,1,285088.9657025186,-22918.501354428383
S,4,12031.200186729431,0.2620195464999892,2.3811715629687846,2796.5780160691784,6922.079949531943,1607.7878214601112,526.5814440517559,25.460766457001228,4.115363529634412,93278.0,seizure,1,0,-14189.76229191362,-7902.581787837997
S,4,148148.78026479483,0.2763193307092432,1.7074871470485244,29456.841735525548,68842.79835207651,30011.704364007932,9944.563498263424,87.31734236139425,4.069703010595812,337009.0,seizure,1,1,271680.7163706926,27418.984666637567
S,4,37210.2535828948,0.23073616527515103,3.0480989137948518,29390.066386019338,1670.829354634639,2550.891999002274,3298.2517460062127,94.57699199415043,3.6376458917925185,95834.0,seizure,1,0,23.491800417148625,11561.612121925205
S,4,78000.83376067877,0.3062794247359401,1.669828181721555,6442.28885113648,38799.83985801025,19700.085135374648,7462.549788100018,111.3177610559152,4.252011692905903,243861.0,seizure,1,0,153327.26996998576,-5051.636889060763
S,4,351809.0338911414,0.5242487212370212,1.299902099210766,40312.50198935836,40907.42814436876,44117.47458504687,216760.77740302164,3540.0895799847767,4.792157452017139,814160.0,seizure,1,1,801538.3026966071,-77461.55882936042
S,4,61046.54229903221,0.2747619480247855,1.8740016380152753,6049.846676032576,36806.99627967162,10676.26648249548,3320.3786017876846,105.44928533843783,4.047257628642526,205030.0,seizure,1,0,110462.57219553711,-2298.1500989408087
S,4,244958.22813743353,0.44043024770106176,1.5176122696421332,23818.70031612827,66263.64075782365,89379.2124035742,64331.82331236469,1966.7715851190296,4.7828216938587165,575388.0,seizure,1,1,532967.7572747739,-9816.216579901582
S,4,72856.31925749779,0.3287782153379938,1.5502359781152497,1881.3883503505235,48604.647245689215,11876.344564453393,9560.028986890604,92.60974602470198,4.002336897200322,265497.0,seizure,1,0,171116.9808830495,-14317.05640692155
S,4,16972.43618941307,0.29691950186757,2.3314715172769644,5939.760282421721,5404.733938047578,1387.9294498286806,1783.0385404826736,82.9352912206359,4.415825181725718,102096.0,seizure,1,0,-4184.951465465434,-8335.962063815743
S,4,63072.596563100815,0.47637960418598285,1.469811897503364,14401.971327168292,11456.48515210878,5825.251031318565,31271.52522178994,529.0935455588987,4.8298724839051275,340543.0,seizure,1,1,231527.6909805474,-71910.88916260347
S,4,53289.496270895004,0.3020531028896685,2.368030583762746,30915.79880325237,7041.015322354358,5639.92317517733,7201.467742933097,232.35996640985636,4.215057600689297,159997.0,seizure,1,0,65082.37136420664,-277.7362648761955
S,4,63188.692684173584,0.36617071514768146,1.3830251953603796,2058.070543653635,29050.073736189963,18898.84386632818,12167.945384809065,97.68579845821024,3.986190272259095,286708.0,seizure,1,0,184043.91734015528,-39227.25825385736
S,4,20849.72398751974,0.25120767929968285,2.2293829714806805,7401.301504148942,10153.002861740892,2238.3874784999407,1040.1388636563763,34.433111795540675,4.092400565176954,117040.0,seizure,1,0,11395.207955868056,-8543.140818603373
S,4,25660.123580873013,0.30178271964955844,2.101943341980863,8801.572183395898,8340.380833376288,5548.093278726099,2334.8038881425778,142.45708430116517,4.478977165079062,99902.0,seizure,1,0,-1573.0164262179023,935.9308627009468
S,4,73529.7162771225,0.3056030412899114,1.615548468900485,4411.488773473369,46775.39084205075,16999.901809094004,4602.010147400689,129.1600728363178,3.810671778865075,289278.0,seizure,1,1,192168.59659148287,-22037.156528001255
S,4,96452.60059541464,0.274539539021977,1.9623785704358185,38111.61343185982,29909.906890312574,12665.403514858746,9206.27155546989,78.50797911633947,4.16917438675706,259347.0,seizure,1,0,175390.77860336786,3584.0336149774175
S,4,375222.8749727607,0.2802812202672434,1.7496341704058131,73046.0047704571,183559.2813923467,62605.87321525419,27031.586945096537,307.10063839684705,4.172380167662553,497962.0,seizure,1,1,531452.1738576195,187409.91801089706
S,4,243638.32594275475,0.32552406624221303,1.92916253883929,127801.21340029962,34750.35304684735,27429.660707367613,46905.58283924971,392.07592860035237,4.351314722136085,364385.0,seizure,1,1,341862.99727961194,80089.6464706953
S,4,62911.45023196936,0.4224824611257773,1.490693378419403,797.9067267895051,23762.420949770636,16374.489164721577,17637.564040504563,533.5001295594217,3.8841923409135113,346593.0,seizure,1,1,236675.50672016077,-67546.70127832753
S,4,85726.75955939293,0.31251059802544257,2.020606238886566,17362.834693000474,40126.0768254351,14754.160386221958,8385.240700185608,327.0995050984224,4.464829947800427,256552.0,seizure,1,0,168483.6637584773,-2084.647792822376
S,4,15744.194449424744,0.31009724768432817,1.622922748515577,1513.9427317710067,9700.701618499677,3230.553336947243,1421.6852401754404,21.73287737019942,4.145254817868191,116238.0,seizure,1,0,8213.921690598596,-13375.022618681942
S,4,17724.801642417908,0.3021463783679045,2.059943995776262,6937.945331538674,5346.885366670153,3001.2298167936387,1690.7975445251277,58.917821918885146,4.499225267230775,113535.0,seizure,1,0,6431.809017410211,-11949.750459737883
S,4,142565.65976423025,0.2186171272669461,2.434654452261501,81291.31344658302,38874.56519718558,11996.133118251428,6881.692325093595,176.41557557025874,4.105771877328664,215926.0,seizure,1,0,159902.50397105183,67844.57495695513
S,4,80566.32110214233,0.28230335616684793,2.15812981789549,19506.077582462938,41855.47963803596,12390.449914403322,5891.672162101522,278.0294755451216,4.250918254170645,239314.0,seizure,1,0,150994.9972531323,2979.2937851195693
S,4,239149.34509319067,0.3139030325807996,1.7861936040024486,37725.8327758199,115535.36484129161,62552.5243692053,21655.372025362158,544.2674321587133,4.2778490020890825,446128.0,seizure,1,1,416751.9510431946,72845.08709390226
S,4,309360.9848985076,0.42531814417461805,1.505339896567073,30878.65572545498,81540.99214797148,121761.80907991012,76134.99705545219,2020.6651626950147,4.7150502161981835,623903.0,seizure,1,1,608895.1170113601,24903.08489437555
S,4,54354.752897024155,0.31338408035766446,2.1537939645104416,30798.814251134798,6072.367589831227,6689.021289904018,8261.825783563165,156.77226189796855,4.261346058175567,162227.0,seizure,1,0,67558.35505087914,-1093.6287626484882
S,4,35143.7969173789,0.2782214018955193,1.6652814386325776,1290.6739913177753,29268.250738878614,2552.3244590601225,2126.5386239944073,32.50258079740658,3.299306535943541,172747.0,seizure,1,0,69049.50843400935,-12690.235526440596
S,4,22606.707280099392,0.2412913611662207,2.7421553239957137,14207.37179850158,3915.124869801168,3217.1097950238677,1086.1078827413419,97.39133122522543,3.954405853190766,100686.0,seizure,1,0,-2685.2589558283944,-2342.436650952557
S,4,64192.084089040756,0.3394314765057045,1.9876400661932037,3717.6301014429805,45806.80340155395,6659.766409828568,7241.116645843222,255.90149894740546,3.6278767909748026,257420.0,seizure,1,0,159473.50803179434,-17990.938830171766
S,4,104853.33454489708,0.25566425059036757,1.8636074165518732,42820.43887062752,36014.90738709439,15599.935268645762,6475.145814039283,51.76389288221593,4.201490214971833,251342.0,seizure,1,0,172820.37464799435,17644.022030704065
S,4,12020.719051122665,0.32904850396110064,2.2174191320240935,7277.936755864557,1181.3097040681705,1489.761312263702,1900.6521791188907,84.3569928147275,4.206558375938564,87370.0,seizure,1,0,-19753.033667125535,-7735.092415615905
S,4,39446.909509420395,0.2775168403580813,1.578517727068294,2468.53992248127,30226.544594445757,6017.26536234895,1889.31053926311,25.054395228011966,3.6517476075038084,166008.0,seizure,1,0,65284.95118066193,-5938.6374091999205
S,4,242852.8298124671,0.4793425631971844,1.3625472056243784,45711.54136671076,30203.121750176735,34265.98953046868,131633.67599126764,1032.2475790829963,4.787517177040944,626561.0,seizure,1,1,578203.6275523169,-64194.398922225824
S,4,12888.674882650375,0.30324981272362156,1.9405012677617854,4680.442828580509,3880.1684842094455,2708.8659485466,1195.5860837091,34.332990811016,4.522375233610042,98875.0,seizure,1,0,-9003.812199303444,-10678.166797648799
S,4,16496.57487386465,0.3592261490787356,1.7780142719004848,3791.3474579178087,5308.493123991379,3135.028157160897,3132.9178915024413,110.32341037465602,4.662301519995892,119436.0,seizure,1,0,11111.355563576624,-16213.352226233259
S,4,262994.6794704795,0.3526285872248661,1.5317004973900337,14317.71427978299,122618.13806177389,70710.75999573954,39831.96983049689,423.5284081907189,4.1451398265601815,490654.0,seizure,1,1,468161.28901080944,66114.5572212485
S,4,269358.612575531,0.2907562243590437,1.4640035674057974,4626.771187947015,212636.42795795095,40814.31933403408,19806.204544971315,235.61390921931735,3.4070915315444497,491842.0,seizure,1,1,479097.71526430565,115677.03253211731
S,4,205179.94461727142,0.30882806162413146,2.315386704071015,109865.63583313377,38419.40570475493,15805.327762383602,29654.06289211377,1124.4116295656972,4.138088626191567,366203.0,seizure,1,1,323940.1991766589,53279.682725262595
S,4,158772.44684004784,0.31996184927868127,1.61971301669148,1799.324079052115,110923.77357904446,32444.689843156113,15453.841277686068,244.814193353503,3.6992515843955966,374696.0,seizure,1,1,314186.0982626779,33730.417255285945
S,4,9123.302947461605,0.40341013178104007,1.6687848650761765,892.4156736077701,3611.3798133054765,2524.881054212931,1919.234632113246,76.05238555434704,4.401568763842852,124766.0,seizure,1,0,12162.90126146123,-24715.789591642995
S,4,19554.422793328762,0.22742051452581238,3.2540238315609997,14025.752319138326,1924.233238058445,1071.5068769120176,1378.631783111742,76.05724126364214,3.8153317510983307,66681.0,seizure,1,0,-34495.94225716712,7681.96729584716
S,4,199625.30861848593,0.4483603240446754,1.498273688925016,38437.70968128415,36126.48466743538,32361.14090373478,83603.09534238752,1965.243372017227,4.7504919595435755,539314.0,seizure,1,1,477408.73918323446,-47770.61846540103
S,4,31439.951753377914,0.4918728057158091,1.479236140311514,2041.44525726416,7940.606209515012,7117.289798096796,12988.571346623228,436.135165070828,4.870261338855684,244958.0,seizure,1,0,130264.27687997076,-56479.153842242784
S,4,140366.38007712364,0.22554010428379476,1.8528390858806274,39059.296787755295,73662.27420066962,16717.752892925844,4143.349109736535,74.39029561677586,3.938874469183006,252690.0,seizure,1,1,193425.73099385225,60339.02093198299
S,4,34225.30336666107,0.2825209774357941,1.6382764059468231,2242.404875420843,25097.444472600328,5250.586397307661,1923.3650354223266,30.75392644886287,3.7590719229961915,158622.0,seizure,1,0,55804.86729130604,-9355.082640662848
S,4,35634.22430366278,0.24957167154209253,2.9505946844941957,26824.760530543273,1587.574151389107,2770.683857414803,2922.6230181223623,194.02332752931844,3.674110280101761,118166.0,seizure,1,0,18947.742962116274,1081.899195000704
S,4,74518.09474158287,0.5039676064908346,2.0607591354208603,14241.84239492015,14961.588759334303,13645.073489959033,29103.234449886262,1883.9731205531016,4.954845465625521,421630.0,seizure,1,1,308906.2013068956,-93233.67887754377
S,4,172603.2209724784,0.3267293968180986,2.044304797777907,16303.251141737783,103780.39613853685,21476.072672178674,23043.053354606174,631.9532608915844,4.10450960421239,383575.0,seizure,1,1,327939.7165382435,36827.408903851225
S,4,69944.75644850731,0.31716194060701103,1.8362363319153105,25583.236731262463,19387.488240374263,11950.459217652357,9560.047250132662,101.0238210481964,4.426523931011354,254722.0,seizure,1,0,157995.62365318934,-21261.714610927
S,4,244101.42424750328,0.32162827920884446,1.9920639758839862,129136.6540315734,34902.665828227735,30342.174592914842,40764.161324093744,546.1236085197529,4.34979162833828,380509.0,seizure,1,1,355931.3597682517,76015.48605656832
S,4,89550.38112425804,0.32199033047382825,1.6357631270980448,4984.976357747431,53804.10521985485,21458.24947612149,7672.375958580711,164.45427280773453,3.911068493599061,336176.0,seizure,1,1,242057.09885853005,-26160.497178713467
S,4,50915.62035346031,0.3614684784770325,1.6394603988300958,963.977494668366,28118.68047667783,14534.427391094312,7354.762606937123,205.54816840768152,3.9406906620379756,264874.0,seizure,1,0,158526.73463038617,-39060.72116574859
S,4,11778.178915977478,0.2937738072350753,1.7440999799699741,2012.1952304745662,7155.434159226115,1848.992444516878,959.6442999424532,17.00556750464087,4.126104639598354,96754.0,seizure,1,0,-11166.729609491493,-9590.22492654861
S,4,305513.92378902435,0.28745366301532443,1.4959227496362524,6597.658737264551,239736.87832052968,43190.779238085015,22962.83020951659,144.14625675691187,3.4725492311763015,497761.0,seizure,1,1,503713.5031668859,151924.2299694292
S,4,86144.31175273657,0.32019645456025314,1.522570028418818,3234.469681597167,51676.71699189502,20838.18360797931,7391.963011770073,117.10684300782492,3.7899180525965326,327593.0,seizure,1,1,232546.0524257003,-26619.066123670502
S,4,144569.02551597357,0.4226317467258446,1.5462563490067098,14636.411406291598,40775.8445462551,44319.362798048925,42875.278644024445,838.1177689824758,4.681329316913551,409346.0,seizure,1,1,334370.2606464868,-27442.810698239326
